idVendedor,descTipoPagamento,qtdePedidoMeioPagamento,vlPedidoMeioPagamento
06532f10282704ef4c69168b914b77be,credit_card,2,2056.59002685547
06579cb253ecd5a3a12a9e6eb6bf8f47,boleto,6,826.689987182617
06579cb253ecd5a3a12a9e6eb6bf8f47,credit_card,25,2148.66000556946
06579cb253ecd5a3a12a9e6eb6bf8f47,voucher,1,60.9099998474121
066a6914e1ebf3ea95a216c73a986b91,boleto,2,382.179992675781
066a6914e1ebf3ea95a216c73a986b91,credit_card,11,2098.62001800537
066a6914e1ebf3ea95a216c73a986b91,debit_card,1,77.8899993896484
0691148aee60ca47977c187804f935ae,credit_card,5,329.270004272461
06bb3a2fe5e7b7a845b13e8fb91bd944,boleto,3,331.850006103516
06bb3a2fe5e7b7a845b13e8fb91bd944,credit_card,6,828.629997253418
06e5eefc71ec47ae763c5c6f8db7064f,boleto,5,1350.46002197266
06e5eefc71ec47ae763c5c6f8db7064f,credit_card,15,3595.20004272461
070d165398b553f3b4b851c216b8a358,boleto,1,55.3600006103516
070d165398b553f3b4b851c216b8a358,credit_card,5,1049.90999984741
0747d5bb69f0586cc869d8af4c50f93e,credit_card,2,51.25
0747d5bb69f0586cc869d8af4c50f93e,voucher,1,44.689998626709
0761743cbffb25d7148189e9f1a5f03a,boleto,1,1175.25001525879
077c5fae4bea9500e3737b16f71b9d3a,boleto,2,29.3400001525879
077c5fae4bea9500e3737b16f71b9d3a,credit_card,1,25.7099990844727
07a9bc7f61396b658ddf3ac534efe44c,credit_card,1,135.490005493164
07bf9669d84d1f11be443a9dd938f698,credit_card,8,1511.47998809814
07bf9669d84d1f11be443a9dd938f698,debit_card,1,89.75
080102cd0a76b09e0dcf55fcacc60e05,boleto,4,238.880004882812
080102cd0a76b09e0dcf55fcacc60e05,credit_card,13,785.199993133545
080102cd0a76b09e0dcf55fcacc60e05,voucher,2,91.1699981689453
080199a181c46c657dc5aa235411be3b,boleto,2,383.440002441406
080199a181c46c657dc5aa235411be3b,credit_card,21,3921.03002929687
080199a181c46c657dc5aa235411be3b,debit_card,1,194.5
08061dc0fc165ed41288cc7acde738ee,boleto,2,111.760000228882
08061dc0fc165ed41288cc7acde738ee,credit_card,1,17.7199993133545
08061dc0fc165ed41288cc7acde738ee,voucher,1,20.0
081acf3de680d554796c9cf041be7bc2,credit_card,1,424.619995117188
082e0bf4cb865a6533b1e8e498cc0255,boleto,2,3006.7600402832
082e0bf4cb865a6533b1e8e498cc0255,credit_card,2,869.160003662109
08633c14ef2db992c11f840f04fad4cd,credit_card,3,272.49001121521
0885aaf116795758dfeb5f1032487bcd,credit_card,1,139.520004272461
0887a9f087bcd5d9f6642b52f897fc6c,credit_card,3,513.419982910156
08d0949a9a17c027262db1f3c450c26c,credit_card,1,64.8199996948242
08d2d642cf72b622b14dde1d2f5eb2f5,boleto,4,485.610008239746
08d2d642cf72b622b14dde1d2f5eb2f5,credit_card,9,652.700008392334
08d2d642cf72b622b14dde1d2f5eb2f5,debit_card,1,33.0
091065b789659bc3cd9af9cb3a6253ff,boleto,1,710.22998046875
093805f8f2aeb63881444571e1f48f30,boleto,8,1168.53998184204
093805f8f2aeb63881444571e1f48f30,credit_card,11,1242.59001159668
093805f8f2aeb63881444571e1f48f30,voucher,1,47.6199989318848
09883d9ab71c8fe8a9bfc7fc3075b07e,boleto,2,151.160003662109
09883d9ab71c8fe8a9bfc7fc3075b07e,credit_card,2,160.900001525879
099095b050cfe8eb1ddff5317587e96e,boleto,1,893.119995117188
09f952a5f58d2285b0372551ae8f9b01,boleto,1,515.809997558594
09f952a5f58d2285b0372551ae8f9b01,credit_card,5,2169.09998321533
0ac4201fda2c68ebc0e47cb9423cf3c9,boleto,1,414.540008544922
0ac4201fda2c68ebc0e47cb9423cf3c9,credit_card,4,214.419998168945
0ad80de75c811326389cfb1daba7d45e,boleto,1,187.339996337891
0ad80de75c811326389cfb1daba7d45e,credit_card,4,1125.37998962402
0adac9fbd9a2b63cccaac4f8756c1ca8,boleto,1,397.279998779297
0adac9fbd9a2b63cccaac4f8756c1ca8,credit_card,37,10093.8900032043
0adac9fbd9a2b63cccaac4f8756c1ca8,voucher,2,44.75
0ade5cc4a305ed7093a23f68ca47519c,credit_card,1,105.290000915527
0aea4c6ae1505b3228ddf3dd7822ee5b,credit_card,1,214.130004882812
0aea4c6ae1505b3228ddf3dd7822ee5b,voucher,1,295.679996490479
0afccdb8a34ee5c79f7c06faf2b4d56e,boleto,5,278.379997253418
0afccdb8a34ee5c79f7c06faf2b4d56e,credit_card,13,743.159996032715
0b18d63d0cd1d723567903fd34a07df2,boleto,2,573.919998168945
0b18d63d0cd1d723567903fd34a07df2,credit_card,3,947.669982910156
0b35c634521043bf4b47e21547b99ab5,boleto,2,515.710014343262
0b35c634521043bf4b47e21547b99ab5,credit_card,1,2853.13989257812
0b3f27369a4d8df98f7eb91077e438ac,credit_card,2,171.389995574951
0b90b6df587eb83608a64ea8b390cf07,boleto,3,1972.87002563477
0b90b6df587eb83608a64ea8b390cf07,credit_card,9,3868.03997802734
0bae85eb84b9fb3bd773911e89288d54,boleto,11,1521.73999023438
0bae85eb84b9fb3bd773911e89288d54,credit_card,57,4746.13998603821
0bae85eb84b9fb3bd773911e89288d54,debit_card,1,37.439998626709
0bae85eb84b9fb3bd773911e89288d54,voucher,3,283.830001831055
0bb738e4d789e63e2267697c42d35a2d,boleto,4,394.599998474121
0bb738e4d789e63e2267697c42d35a2d,credit_card,9,926.590015411377
0be8ff43f22e456b4e0371b2245e4d01,boleto,8,1868.79998779297
0be8ff43f22e456b4e0371b2245e4d01,credit_card,47,4907.65999221802
0be8ff43f22e456b4e0371b2245e4d01,voucher,3,131.709999084473
0bf0150d5b9d60d9cd2906003332f085,boleto,5,2207.72999572754
0bf0150d5b9d60d9cd2906003332f085,credit_card,15,5983.99992370605
0bfd0b434243adc5c2e1aa6baf19c6aa,credit_card,5,404.229999542236
0c7533c71df861ec58ad7ff999ed0e8d,boleto,7,564.199991226196
0c7533c71df861ec58ad7ff999ed0e8d,credit_card,21,1367.63000679016
0c7533c71df861ec58ad7ff999ed0e8d,voucher,3,588.299991607666
0c8380b62e38e8a1e6adbeba7eb9688c,boleto,10,2088.00999450684
0c8380b62e38e8a1e6adbeba7eb9688c,credit_card,31,7427.35005569458
0c8380b62e38e8a1e6adbeba7eb9688c,voucher,3,385.350002288818
0cbcee27c791afa0cdcb08587a2013a8,boleto,1,113.419998168945
0cbcee27c791afa0cdcb08587a2013a8,credit_card,10,1566.44999694824
0d33a55da925bbf1ff02af5f6059fc7f,boleto,1,26.0
0d33a55da925bbf1ff02af5f6059fc7f,credit_card,2,39.2400016784668
0d4c8269e7f0401201794deef160edd6,credit_card,3,1343.78001403809
0d83f8e03188682112cc0d93523705cc,boleto,1,417.440002441406
0d83f8e03188682112cc0d93523705cc,credit_card,1,87.0500030517578
0d85bbda9889ce1f7e63778d24f346eb,boleto,9,729.17000579834
0d85bbda9889ce1f7e63778d24f346eb,credit_card,27,3283.56002998352
0d85bbda9889ce1f7e63778d24f346eb,voucher,2,101.48999786377
0db783cfcd3b73998abc6e10e59a102f,boleto,11,999.270000457764
0db783cfcd3b73998abc6e10e59a102f,credit_card,36,2971.11999893188
0db783cfcd3b73998abc6e10e59a102f,debit_card,1,59.1699981689453
0db783cfcd3b73998abc6e10e59a102f,voucher,2,90.1600008010864
0dd184061fb0eaa7ca37932c68ab91c5,boleto,1,119.339996337891
0dd184061fb0eaa7ca37932c68ab91c5,credit_card,1,108.26000213623
0df3984f9dfb3d49ac6366acbd3bbb85,boleto,3,618.970001220703
0df3984f9dfb3d49ac6366acbd3bbb85,credit_card,20,3085.49000549316
0df3984f9dfb3d49ac6366acbd3bbb85,voucher,1,110.0
0e44d110fa6a54e121cb2c095a77762f,boleto,2,197.689998626709
0e44d110fa6a54e121cb2c095a77762f,credit_card,3,38.4199998378754
0e44d110fa6a54e121cb2c095a77762f,voucher,1,14.789999961853
0e982cff76cc0579f632cea8a0e38c9d,boleto,1,331.660003662109
0e982cff76cc0579f632cea8a0e38c9d,credit_card,1,1995.80001831055
0ea22c1cfbdc755f86b9b54b39c16043,boleto,24,1589.32998847961
0ea22c1cfbdc755f86b9b54b39c16043,credit_card,58,6240.22990566492
0ea22c1cfbdc755f86b9b54b39c16043,voucher,7,449.860000610352
0eaa7e33d73809f1f925f7d07c506cbd,boleto,2,279.830001831055
0eaa7e33d73809f1f925f7d07c506cbd,credit_card,6,737.199996948242
0ebd97a106433a45a4aebe57c1799778,boleto,1,84.0500030517578
0ebd97a106433a45a4aebe57c1799778,credit_card,14,1955.73997879028
0ebd97a106433a45a4aebe57c1799778,voucher,1,79.9000015258789
0ed6ce5d87fd9c69eaacaeb778d67235,boleto,2,181.589996337891
0ed6ce5d87fd9c69eaacaeb778d67235,credit_card,7,675.470001220703
0ef83d7d83ed97cd2a0049ac8be5f88a,credit_card,10,1576.63997650146
0ff83046c3fa22efee8ecf291888b191,boleto,1,105.709999084473
0ff83046c3fa22efee8ecf291888b191,credit_card,4,524.130004882812
0ff83046c3fa22efee8ecf291888b191,voucher,1,109.919998168945
10076e5788b8ee532724bcd460baf762,credit_card,7,358.340000152588
10089e9f2fd0c668a8fd4e52e1698888,credit_card,1,382.390014648437
1025f0e2d44d7041d6cf58b6550e0bfa,boleto,50,13666.599899292
1025f0e2d44d7041d6cf58b6550e0bfa,credit_card,178,63164.9600367546
1025f0e2d44d7041d6cf58b6550e0bfa,debit_card,3,2078.95991134644
1025f0e2d44d7041d6cf58b6550e0bfa,voucher,11,1001.890001297
1099a00e0ee3a50935e6c2447ca090c5,credit_card,2,645.279998779297
10ff823eda2b032e2c93d17a7d294736,boleto,1,98.4300003051758
10ff823eda2b032e2c93d17a7d294736,credit_card,4,614.869993299246
10ff823eda2b032e2c93d17a7d294736,voucher,1,166.340000152588
1127b7f2594683f2510f1c2c834a486b,boleto,16,1069.48999214172
1127b7f2594683f2510f1c2c834a486b,credit_card,50,5061.21000289917
1127b7f2594683f2510f1c2c834a486b,debit_card,1,26.8799991607666
1127b7f2594683f2510f1c2c834a486b,voucher,1,116.73999786377
11305281b50fff20ae8bb473f8e11876,boleto,2,576.880004882813
11305281b50fff20ae8bb473f8e11876,credit_card,5,992.889995574951
113e3a788b935f48aad63e1c41dac1bd,boleto,1,24.6599998474121
113e3a788b935f48aad63e1c41dac1bd,credit_card,16,1005.5900182724
113e3a788b935f48aad63e1c41dac1bd,voucher,1,7.57000017166138
116ccb1a1604bc88e4d234a8c23f33de,boleto,7,317.159997940063
116ccb1a1604bc88e4d234a8c23f33de,credit_card,9,844.329998016357
116ccb1a1604bc88e4d234a8c23f33de,debit_card,1,32.7900009155273
119c7f1a00ef43fad0e57604e76a747c,credit_card,1,159.139999389648
119d1aef1b4144adba89163f6cd9f5d4,credit_card,3,932.100006103516
11bfa66332777660bd0640ee84d47006,boleto,4,194.470001220703
11bfa66332777660bd0640ee84d47006,credit_card,19,2378.74996948242
11d4c477d09821164bca4f70a2eae031,credit_card,3,182.199996948242
11eac105f3f90a9b87b19c89d91e24f3,credit_card,3,609.910003662109
1284de4ae8aa26997e748c851557cf0e,boleto,1,349.869995117187
1284de4ae8aa26997e748c851557cf0e,credit_card,1,789.039978027344
128639473a139ac0f3e5f5ade55873a5,boleto,68,2981.19995117187
128639473a139ac0f3e5f5ade55873a5,credit_card,145,6326.53990936279
128639473a139ac0f3e5f5ade55873a5,debit_card,3,102.760000228882
128639473a139ac0f3e5f5ade55873a5,voucher,5,209.17999958992
128f9bfbe4c7d5185033914b1de3d39a,boleto,1,102.839996337891
128f9bfbe4c7d5185033914b1de3d39a,credit_card,7,990.309989929199
128f9bfbe4c7d5185033914b1de3d39a,voucher,1,22.5200004577637
12a8eb0f8d1cd3270695bf2a99f55966,credit_card,2,436.669998168945
12b9676b00f60f3b700e83af21824c0e,boleto,12,2503.86999511719
12b9676b00f60f3b700e83af21824c0e,credit_card,61,13488.2000427246
12b9676b00f60f3b700e83af21824c0e,voucher,1,50.0
12c2ed9cded6138cf0c75f525f565fc7,boleto,1,45.0900001525879
12c2ed9cded6138cf0c75f525f565fc7,credit_card,2,207.639999389648
13074f016982ff2bd6c58ced8682f000,boleto,1,335.309997558594
13074f016982ff2bd6c58ced8682f000,credit_card,6,1498.04000854492
1336efc61c316ddf92c899eb817f7cae,boleto,5,566.929985046387
1336efc61c316ddf92c899eb817f7cae,credit_card,26,3389.92998504639
134a288e7de827ec5ec62e3ec9c3a295,boleto,4,505.819999694824
134a288e7de827ec5ec62e3ec9c3a295,credit_card,3,222.27000617981
1352e06ae67b410cdae0b2a22361167b,credit_card,2,551.119995117187
1354d51653f645349064725ed204e85e,boleto,2,488.619987487793
1354d51653f645349064725ed204e85e,credit_card,6,571.719985961914
139157dd4daa45c25b0807ffff348363,credit_card,1,37.6800003051758
13d058e4eeac2ce8217660b2f8a05812,boleto,3,658.400001525879
13d058e4eeac2ce8217660b2f8a05812,credit_card,7,1651.04998779297
13d058e4eeac2ce8217660b2f8a05812,debit_card,1,290.149993896484
13f57c12a00ed4610db646b913a7f5c6,credit_card,3,764.990005493164
13f57c12a00ed4610db646b913a7f5c6,voucher,1,533.609985351562
13fa2a6c6b9d0f43cb588d7c82117a12,boleto,3,2752.89004516602
13fa2a6c6b9d0f43cb588d7c82117a12,credit_card,6,2913.38998413086
1430239a858e7682bbc43b20758af153,credit_card,8,783.639980316162
1464afc72f696af775557a821c2e253f,boleto,3,174.0
1464afc72f696af775557a821c2e253f,credit_card,12,646.229997634888
1464afc72f696af775557a821c2e253f,voucher,1,20.0
14d7985702e72162bbf13b6beb74ab2b,boleto,4,346.389999389648
14d7985702e72162bbf13b6beb74ab2b,credit_card,8,1359.30999755859
14d7985702e72162bbf13b6beb74ab2b,voucher,1,94.3099975585938
14ee35374a7876217954b5fa08e50463,boleto,1,137.889999389648
14ee35374a7876217954b5fa08e50463,credit_card,3,481.309997558594
152ee17e4c8aaf53dac99f3462e4999b,boleto,3,225.790000915527
152ee17e4c8aaf53dac99f3462e4999b,credit_card,3,179.140001296997
1554a68530182680ad5c8b042c3ab563,boleto,14,1693.38996124268
1554a68530182680ad5c8b042c3ab563,credit_card,63,9505.5400352478
1554a68530182680ad5c8b042c3ab563,debit_card,1,149.139999389648
1554a68530182680ad5c8b042c3ab563,voucher,3,388.73999786377
157c3e4b42f81ac4a44e8b1ca2fe9876,boleto,3,1186.69004058838
157c3e4b42f81ac4a44e8b1ca2fe9876,credit_card,2,349.409996032715
1588ac4010787100dddef64568f0ae35,credit_card,1,217.149993896484
15aac934c58d886785ac1b17953ea898,boleto,3,1201.18001174927
15aac934c58d886785ac1b17953ea898,credit_card,8,756.539987564087
15b3b1b81484422eb41df68ac87f1f50,credit_card,1,56.0400009155273
15cd6eefe58588619aaed41dfa6621b1,credit_card,7,1062.36000442505
16090f2ca825584b5a147ab24aa30c86,boleto,21,2258.18999862671
16090f2ca825584b5a147ab24aa30c86,credit_card,40,7799.33014678955
16090f2ca825584b5a147ab24aa30c86,voucher,2,44.7799997329712
160e4f13fd3a64b1b86807be88b5ffb0,credit_card,1,388.959991455078
165fc07beebdcb6190fba8a06db2a449,boleto,12,11270.4698791504
165fc07beebdcb6190fba8a06db2a449,credit_card,21,11114.7799682617
1660ad786c27fd935378b6192a90b417,boleto,2,259.180000305176
1660ad786c27fd935378b6192a90b417,credit_card,3,398.730010986328
1660ad786c27fd935378b6192a90b417,voucher,2,201.309997558594
166e8f1381e09651983c38b1f6f91c11,boleto,1,55.0
166e8f1381e09651983c38b1f6f91c11,credit_card,1,54.0
167fd940acebc789debd6eb418c46e38,boleto,1,44.0099983215332
167fd940acebc789debd6eb418c46e38,debit_card,1,328.399993896484
17306570e772e7718c92a562d33f5f1d,boleto,3,3325.07000732422
17306570e772e7718c92a562d33f5f1d,credit_card,9,2590.92001342773
1746c1ae87ac63d530c7c943d0ac42e2,credit_card,1,252.350006103516
1771297ac436903d1dd6b0e9279aa505,boleto,2,118.369998931885
1771297ac436903d1dd6b0e9279aa505,credit_card,10,1672.9100189209
1771297ac436903d1dd6b0e9279aa505,voucher,1,137.399993896484
1782ce2db72c3dda627d5e7c898104e1,boleto,1,256.109985351562
1782ce2db72c3dda627d5e7c898104e1,credit_card,3,583.910022735596
1782ce2db72c3dda627d5e7c898104e1,voucher,1,202.889999389648
17908cf9b444ee34047cadd5c0f4a516,boleto,1,317.989990234375
17908cf9b444ee34047cadd5c0f4a516,credit_card,2,369.929992675781
17998cf586426bf0f2c3726cb0a4b211,credit_card,1,41.0499992370605
17a053fcb14bd219540cbde0df490be0,boleto,9,4546.40000915527
17a053fcb14bd219540cbde0df490be0,credit_card,23,16876.469833374
17a053fcb14bd219540cbde0df490be0,debit_card,1,386.950012207031
17a053fcb14bd219540cbde0df490be0,voucher,2,1783.40001678467
17ca9b9e9b9ef8fdb529001b49ebb50f,boleto,10,790.559999465942
17ca9b9e9b9ef8fdb529001b49ebb50f,credit_card,28,4790.11998176575
17ca9b9e9b9ef8fdb529001b49ebb50f,debit_card,1,116.110000610352
17ca9b9e9b9ef8fdb529001b49ebb50f,voucher,2,132.430002212524
17e34d8224d27a541263c4c64b11a56b,boleto,15,3170.28000068665
17e34d8224d27a541263c4c64b11a56b,credit_card,115,27136.3698787689
17e34d8224d27a541263c4c64b11a56b,debit_card,3,752.179977416992
17e34d8224d27a541263c4c64b11a56b,voucher,5,831.709973812103
17eea220a40cc0d2c0c5346379682398,credit_card,4,1512.98999023438
17f51e7198701186712e53a39c564617,boleto,3,3259.68005371094
17f51e7198701186712e53a39c564617,credit_card,22,29375.8798522949
180c3376aff0e43dd5788709df48a843,boleto,2,2141.16003417969
180c3376aff0e43dd5788709df48a843,credit_card,2,2820.21008300781
1835b56ce799e6a4dc4eddc053f04066,boleto,28,4125.59007644653
1835b56ce799e6a4dc4eddc053f04066,credit_card,104,15682.3900470734
1835b56ce799e6a4dc4eddc053f04066,debit_card,1,278.920013427734
1835b56ce799e6a4dc4eddc053f04066,voucher,3,155.979999542236
1838dd9b8977065acf51d95e0053ea7a,boleto,9,723.270000457764
1838dd9b8977065acf51d95e0053ea7a,credit_card,10,556.930000305176
184a67a8f9f63234d3a92340bbdb727f,boleto,1,46.689998626709
184a67a8f9f63234d3a92340bbdb727f,credit_card,2,95.6800003051758
18a349e75d307f4b4cc646a691ed4216,boleto,10,3520.1700668335
18a349e75d307f4b4cc646a691ed4216,credit_card,15,1424.53001785278
1900267e848ceeba8fa32d80c1a5f5a8,boleto,25,6894.0100402832
1900267e848ceeba8fa32d80c1a5f5a8,credit_card,105,15792.5998976231
1900267e848ceeba8fa32d80c1a5f5a8,voucher,6,620.480008244514
191d55f7edb8524d525ed01b20fe32e8,credit_card,2,546.620010375977
1976a05ecf2996d6ffb7b5430e635fe7,boleto,1,411.079986572266
1976a05ecf2996d6ffb7b5430e635fe7,credit_card,3,1650.59002685547
1987cd4be10fe09ee50454f9c354d1c6,boleto,2,610.620010375977
1987cd4be10fe09ee50454f9c354d1c6,credit_card,9,1859.91999053955
198c7ea11960a9844b544d9bcdca860c,boleto,3,93.6499996185303
198c7ea11960a9844b544d9bcdca860c,credit_card,12,774.429990768433
198c7ea11960a9844b544d9bcdca860c,voucher,1,32.0900001525879
19a7c9f66ffa6452ff4b4c0cca71da27,credit_card,1,338.739990234375
19e0f40a907ec568c34bfac15de4f4a1,boleto,1,52.2799987792969
19e0f40a907ec568c34bfac15de4f4a1,credit_card,1,52.2799987792969
1a3df491d1c4f1589fc2b934ada68bf2,boleto,22,4465.65996551514
1a3df491d1c4f1589fc2b934ada68bf2,credit_card,85,14385.81016922
1a3df491d1c4f1589fc2b934ada68bf2,debit_card,1,182.979995727539
1a3df491d1c4f1589fc2b934ada68bf2,voucher,2,142.48999786377
1a6245add4353f18ed55138808906979,credit_card,1,39.3400001525879
1acde099eb406aa220b1169b188b42da,boleto,3,238.959999084473
1acde099eb406aa220b1169b188b42da,credit_card,4,129.279998779297
1acde099eb406aa220b1169b188b42da,debit_card,1,26.2399997711182
1acde099eb406aa220b1169b188b42da,voucher,1,128.039993286133
1b0b0f4f95e962d6f32fe90c759d0479,credit_card,1,77.6800003051758
1b1ae47a313a825a7ccceb8e2e30fa9d,credit_card,7,1081.18001556396
1b1ae47a313a825a7ccceb8e2e30fa9d,voucher,2,150.0
1b4c3a6f53068f0b6944d2d005c9fc89,boleto,7,1291.9700012207
1b4c3a6f53068f0b6944d2d005c9fc89,credit_card,20,2257.82000350952
1b61fb1f0f2185d89e9a126c498e9cc7,credit_card,1,65.8099975585937
1b7e5006cb25dd23ce8686691013b121,boleto,1,57.7700004577637
1b7e5006cb25dd23ce8686691013b121,credit_card,2,275.299995422363
1b8356dabde1d35e17cef975c3f82730,boleto,2,101.939998626709
1b8356dabde1d35e17cef975c3f82730,credit_card,26,1967.42998161912
1b8356dabde1d35e17cef975c3f82730,debit_card,1,50.5900001525879
1b8356dabde1d35e17cef975c3f82730,voucher,5,217.119995117187
1b8b75e227c9a9c100d0c210fb6176ce,credit_card,9,1128.44999694824
1b8b75e227c9a9c100d0c210fb6176ce,voucher,1,50.0
1b938a7ec6ac5061a66a3766e0e75f90,boleto,5,452.129997253418
1b938a7ec6ac5061a66a3766e0e75f90,credit_card,8,1107.39000701904
